postcode,block_number,latitude,longitude
544226,226,1.3885,103.89947
681669,669,1.40225,103.74827
541195,195,1.39328,103.90258
731866,866,1.44228,103.79265
371028,28,1.33053,103.88706
511235,235,1.37379,103.9626
131019,19,1.30735,103.78455
411649,649,1.33203,103.90638
510734,734,1.37977,103.93621
640673,673,1.34433,103.70061
640674,674,1.34476,103.7026
411651,651,1.33251,103.90699
760307,307,1.43076,103.84087
641647,647,1.33984,103.69681
752107,107,1.44917,103.83351
753120,120,1.44707,103.8328
600054,54,1.32158,103.73692
600035,35,1.31955,103.74264
600025,25,1.32308,103.73779
600051,51,1.32077,103.73704
600024,24,1.3235,103.73788
360005,5,1.33373,103.8799
50531,531,1.2845,103.8453
50536,536,1.28496,103.84562
50535,535,1.28459,103.84622
50532,532,1.28419,103.84599
50533,533,1.28457,103.84538
50538,538,1.28521,103.84577
530465,465,1.37191,103.89701
200637,637,1.30703,103.85553
751502,502,1.45093,103.82142
760806,806,1.41722,103.83111
760809,809,1.41663,103.83074
760120,120,1.43482,103.82935
761355,355,1.42602,103.84465
760717,717,1.42575,103.8281
760722,722,1.42567,103.82902
65444,443,1.35559,103.73712
65444,440,1.35514,103.73703
65344,440,1.35514,103.73786
65244,440,1.35514,103.73822
65144,440,1.35523,103.73877
670550,550,1.38997,103.76728
730573,573,1.4311,103.79851
670432,432,1.38623,103.77119
640513,513,1.34746,103.71997
440080,80,1.30248,103.90774
350108,108,1.33472,103.86793
750509,509,1.45359,103.8212
730336,336,1.43046,103.782
730337,337,1.43072,103.78174
730347,347,1.43318,103.78159
730350,350,1.43384,103.7823
730348,348,1.43294,103.78188
730349,349,1.43352,103.78252
730618,618,1.43364,103.79664
730846,846,1.4433,103.79347
730756,756,1.44572,103.79319
526494,494,1.36401,103.95307
520890,890,1.34709,103.93409
790468,468,1.39665,103.87821
790470,470,1.39697,103.87944
820670,670,1.40582,103.91325
130028,28,1.30476,103.7817
680489,489,1.3756,103.74093
511220,220,1.37007,103.961
541248,248,1.39284,103.8987
731823,823,1.4414,103.78952
511225,225,1.37182,103.96091
540261,261,1.39481,103.89461
540257,257,1.39294,103.89796
531159,159,1.35209,103.87931
538699,699,1.37607,103.88859
531946,946,1.37466,103.88052
531941,941,1.37419,103.87906
531373,373,1.36233,103.89005
164078,78,1.2913,103.82815
671185,185,1.37915,103.7626
570514,514,1.35012,103.84976
571263,263,1.35918,103.84195
570275,275,1.35696,103.84329
651285,285,1.34674,103.75778
730707,707,1.44062,103.79665
730701,701,1.44181,103.79607
734683,683,1.44075,103.80314
733683,683,1.44112,103.80335
734681,681,1.44,103.80359
730716,716,1.44151,103.79978
730715,715,1.44199,103.79939
730714,714,1.44205,103.79879
730672,672,1.43947,103.79969
730673,673,1.43919,103.80007
730670,670,1.43883,103.7993
730798,798,1.44372,103.80363
730796,796,1.4432,103.80305
730794,794,1.44267,103.80333
730795,795,1.44301,103.8041
730797,797,1.44366,103.80305
760343,343,1.42917,103.84389
321104,104,1.3278,103.85326
760851,851,1.41559,103.83681
763333,333,1.43189,103.84579
760411,411,1.42574,103.8474
760254,254,1.43462,103.84058
760797,797,1.4192,103.83359
760801,801,1.41821,103.83224
760166,166,1.43628,103.83161
760804,804,1.4179,103.83135
760310,310,1.43236,103.8411
760775,775,1.42253,103.83219
760395,395,1.42885,103.84722
760132,132,1.43278,103.83122
310262,262,1.3332,103.85562
310263,263,1.33296,103.85545
820191,191,1.39951,103.90975
821603,603,1.40353,103.90846
680488,488,1.37672,103.7387
681573,573,1.39394,103.74557
530376,376,1.36376,103.89411
510530,530,1.37124,103.94943
640684,684,1.3443,103.7041
640657,657,1.33542,103.70092
640271,271,1.35053,103.70389
640276,276,1.35361,103.70373
615337,337,1.33852,103.72241
200031,31,1.3063,103.85683
161131,131,1.28062,103.82865
100068,68,1.27516,103.81014
100061,61,1.27571,103.81201
100087,87,1.27687,103.80815
100059,59,1.27535,103.81359
100058,58,1.27492,103.81341
752507,507,1.45288,103.82341
657289,289,1.34452,103.75992
651404,404,1.36516,103.74534
671615,615,1.38499,103.76205
671613,613,1.38424,103.76188
671611,611,1.38339,103.7616
520345,345,1.35192,103.96227
120312,312,1.31906,103.76396
670443,443,1.38133,103.7703
370017,17,1.32982,103.88858
460807,807,1.32744,103.92277
65019,194,1.34464,103.745
790432,432,1.3944,103.8772
820266,266,1.40546,103.89835
372052,52,1.32432,103.88603
820270,270,1.40373,103.89913
551546,546,1.37405,103.87013
330010,10,1.31551,103.86095
730864,864,1.44085,103.79499
730863,863,1.4404,103.79502
730858,858,1.4403,103.79446
730867,867,1.44216,103.79313
730865,865,1.44099,103.79279
570401,401,1.3625,103.83319
570403,403,1.36287,103.8336
570404,404,1.36266,103.83427
760770,770,1.42449,103.83225
760774,774,1.42353,103.83187
760768,768,1.42436,103.83394
120704,704,1.30635,103.76054
120705,705,1.30568,103.76065
120711,711,1.30481,103.76111
120708,708,1.30572,103.76217
120709,709,1.30533,103.76201
120712,712,1.30497,103.76186
821604,604,1.40431,103.90741
823604,604,1.40367,103.90753
823195,195,1.40108,103.90677
822195,195,1.40137,103.90649
550157,157,1.37116,103.86924
730643,643,1.43769,103.80156
730660,660,1.43552,103.7994
760708,708,1.42872,103.82717
760732,732,1.42903,103.83034
760709,709,1.42857,103.82774
760706,706,1.42887,103.82891
760741,741,1.4301,103.83312
550321,321,1.35121,103.86777
550308,308,1.35418,103.86597
550313,313,1.35324,103.86525
760632,632,1.41857,103.83919
320089,89,1.32364,103.85499
730369,369,1.43344,103.78742
732571,571,1.43013,103.79064
730332,332,1.42975,103.77913
730308,308,1.4298,103.77656
730355,355,1.43285,103.78455
751501,501,1.45177,103.82078
751509,509,1.45308,103.82074
751506,506,1.45198,103.82395
731571,571,1.43017,103.79109
730704,704,1.44058,103.79624
730705,705,1.43976,103.79616
730613,613,1.43443,103.79683
543163,163,1.38966,103.90829
543162,162,1.39003,103.90848
543164,164,1.38983,103.90786
542164,164,1.38969,103.90729
680809,809,1.37498,103.74455
120208,208,1.32239,103.76211
731034,34,1.44463,103.77226
161026,26,1.28263,103.8256
165018,18,1.28525,103.82676
141148,148,1.29458,103.80385
141157,157,1.29337,103.80346
681661,661,1.4007,103.75023
681678,678,1.40156,103.74474
511272,272,1.36492,103.96503
521330,330,1.35336,103.95908
521331,331,1.35336,103.96025
640663,663,1.33923,103.70173
681154,154,1.37919,103.75753
751306,306,1.44536,103.82259
752306,306,1.44652,103.8221
681297,297,1.37694,103.7423
753507,507,1.45173,103.82345
753501,501,1.45169,103.82172
754501,501,1.45105,103.82243
730370,370,1.43254,103.78739
732570,570,1.43106,103.79045
730342,342,1.43196,103.78111
731570,570,1.43058,103.79085
730307,307,1.42941,103.77644
730354,354,1.43239,103.78507
730341,341,1.43153,103.78112
730352,352,1.43164,103.78452
730340,340,1.43116,103.78113
730331,331,1.42945,103.77871
522229,229,1.34352,103.95652
530471,471,1.37848,103.90209
530986,986,1.38205,103.88037
542163,163,1.3892,103.90865
760654,654,1.42305,103.84041
760873,873,1.41469,103.83695
760875,875,1.41476,103.83629
470626,626,1.33437,103.91568
470627,627,1.33396,103.9156
470625,625,1.33396,103.91613
470624,624,1.3343,103.9164
470621,621,1.33453,103.91687
470622,622,1.33406,103.9169
470623,623,1.33366,103.9168
470620,620,1.33433,103.91771
470619,619,1.33345,103.91771
520847,847,1.35251,103.93506
520842,842,1.35174,103.93595
520844,844,1.35211,103.93653
542208,208,1.38455,103.89881
541164,164,1.39007,103.90727
541162,162,1.39036,103.90764
732686,686,1.44263,103.80631
733685,685,1.44169,103.80579
733682,682,1.44076,103.80426
733686,686,1.44214,103.80687
731684,684,1.44113,103.80515
760773,773,1.42321,103.83305
760771,771,1.42396,103.83261
760772,772,1.42364,103.83258
760655,655,1.4228,103.83983
760664,664,1.4202,103.84107
760656,656,1.42242,103.83896
160127,127,1.28186,103.82929
160126,126,1.28253,103.82947
210671,671,1.30893,103.85248
167008,8,1.28731,103.83894
681474,474,1.37864,103.73791
680303,303,1.38455,103.7438
681429,429,1.38342,103.74085
681483,483,1.37599,103.73708
680476,476,1.37693,103.73813
681486,486,1.37506,103.73842
521742,742,1.35997,103.93414
540299,299,1.3967,103.90196
540297,297,1.39523,103.89983
540291,291,1.39631,103.89805
441035,35,1.30378,103.9129
441016,16,1.30409,103.91424
441047,47,1.30553,103.91258
441012,12,1.3044,103.9153
80108,108,1.27394,103.83566
820131,131,1.3936,103.91038
820126,126,1.39427,103.91092
760350,350,1.42548,103.84428
760418,418,1.4249,103.84725
760788,788,1.42106,103.83398
760789,789,1.42054,103.83417
760767,767,1.4245,103.8345
760769,769,1.4246,103.83322
143053,53,1.29334,103.80761
142060,60,1.29259,103.81187
143056,56,1.29286,103.80993
640196,196,1.34254,103.71372
120311,311,1.31935,103.76511
790440,440,1.39297,103.87832
820312,312,1.4102,103.9015
540281,281,1.38552,103.89146
540279,279,1.38622,103.893
523869,869,1.35534,103.933
530470,470,1.37869,103.90178
670434,434,1.38546,103.77051
670424,424,1.38574,103.76917
751115,115,1.44662,103.82914
750114,114,1.44664,103.82948
752115,115,1.44631,103.82942
753115,115,1.44608,103.82983
65344,443,1.35558,103.73783
733573,573,1.4305,103.79768
731574,574,1.43009,103.79749
733574,574,1.43026,103.79825
732574,574,1.42968,103.79722
820264,264,1.40614,103.89902
821234,234,1.40167,103.8919
820231,231,1.40206,103.89221
820234,234,1.40151,103.89224
820232,232,1.40178,103.89007
821233,233,1.40158,103.89031
150064,64,1.28935,103.81522
671170,170,1.3789,103.76557
440089,89,1.30129,103.90646
671529,529,1.38548,103.76465
606288,288,1.33975,103.74318
600132,132,1.33431,103.73964
642517,517,1.34509,103.72066
640669,669,1.34251,103.70306
640667,667,1.34137,103.70154
641962,962,1.3421,103.69184
511649,649,1.37802,103.93869
511631,631,1.37937,103.94021
511204,204,1.3668,103.96256
511257,257,1.36756,103.96326
730706,706,1.43978,103.79669
730702,702,1.44187,103.79651
730713,713,1.44195,103.79781
820172,172,1.39553,103.91179
820665,665,1.40228,103.91364
143089,89,1.29521,103.81194
320116,116,1.3277,103.86124
530475,475,1.37572,103.90068
540164,164,1.38931,103.9076
551149,149,1.367,103.87327
520317,317,1.35154,103.9569
520341,341,1.35126,103.96094
520322,322,1.35088,103.95813
520356,356,1.3544,103.96145
520338,338,1.35192,103.95965
520314,314,1.35222,103.95713
520323,323,1.35159,103.9584
520347,347,1.35188,103.96311
520349,349,1.35342,103.96301
520350,350,1.35381,103.96294
120713,713,1.30412,103.76221
120714,714,1.3043,103.76168
120717,717,1.30323,103.76247
120715,715,1.30316,103.76194
530984,984,1.38159,103.88069
462030,30,1.3232,103.93495
471739,739,1.33824,103.9233
570505,505,1.34891,103.84866
750506,506,1.45241,103.82357
641691,691,1.34237,103.70584
640682,682,1.34394,103.70498
641692,692,1.34172,103.70715
640686,686,1.34143,103.70437
640679,679,1.34459,103.70609
820199,199,1.40016,103.90602
640986,986,1.33701,103.69453
640990,990,1.33535,103.69571
65044,447,1.3527,103.73981
310264,264,1.33246,103.85524
730890,890,1.43853,103.79269
731890,890,1.43828,103.79322
732890,890,1.43824,103.79245
150168,168,1.28293,103.8188
150169,169,1.28331,103.81886
153002,2,1.28696,103.80635
161006,6,1.28764,103.83144
161107,107,1.27987,103.82553
270036,36,1.30918,103.79255
310191,191,1.33189,103.85103
310192,192,1.33166,103.85048
311062,62,1.33584,103.85083
650539,539,1.35477,103.75089
681306,306,1.38515,103.74297
548265,265,1.38191,103.89666
730712,712,1.44191,103.79723
730711,711,1.44122,103.79738
730710,710,1.44078,103.79742
732681,681,1.43932,103.80332
732683,683,1.441,103.80285
731683,683,1.4401,103.80289
732682,682,1.44052,103.80375
730671,671,1.43906,103.79877
730860,860,1.43946,103.79402
730868,868,1.44237,103.79355
730851,851,1.44012,103.79236
730862,862,1.43996,103.79505
730857,857,1.44026,103.79401
730861,861,1.43966,103.79524
760346,346,1.42846,103.84357
760657,657,1.42224,103.83935
760660,660,1.42163,103.8397
680106,106,1.37796,103.75293
680116,116,1.37898,103.75178
680018,18,1.3783,103.75407
680012,12,1.37946,103.75567
680119,119,1.37922,103.7504
680115,115,1.37894,103.75118
680101,101,1.37789,103.75424
680020,20,1.37875,103.75316
141161,161,1.29206,103.80353
750588,588,1.45016,103.8246
750592,592,1.45123,103.82744
610164,164,1.33043,103.7215
730693,693,1.43811,103.80376
730694,694,1.43805,103.80499
750108,108,1.44776,103.83223
521366,366,1.35815,103.96103
521359,359,1.35543,103.96144
541163,163,1.38956,103.90882
730708,708,1.44006,103.79737
730709,709,1.44024,103.79793
730717,717,1.44085,103.79942
821677,677,1.4053,103.9092
824677,677,1.40588,103.91016
824679,679,1.40664,103.90844
822678,678,1.4059,103.90918
823676,676,1.40529,103.91066
824676,676,1.40558,103.91072
822679,679,1.40626,103.90854
821679,679,1.4059,103.90821
671480,480,1.3898,103.77192
671651,651,1.38649,103.76398
671629,629,1.38598,103.75896
671603,603,1.38178,103.7617
670632,632,1.38471,103.75875
545204,204,1.38761,103.89583
540268,268,1.38451,103.89596
550317,317,1.35261,103.86622
550316,316,1.35301,103.86647
550310,310,1.35362,103.86572
550307,307,1.35463,103.86707
550302,302,1.35318,103.86712
550301,301,1.35288,103.86782
550311,311,1.35376,103.86633
550309,309,1.35381,103.86521
542271,271,1.38546,103.89449
540271,271,1.38577,103.89457
541271,271,1.38596,103.89465
543272,272,1.38427,103.89382
541272,272,1.38526,103.89396
542202,202,1.38813,103.89274
760650,650,1.4229,103.83909
751129,129,1.44526,103.83256
753129,129,1.44419,103.83318
751130,130,1.44476,103.83187
822671,671,1.40619,103.9117
150106,106,1.28943,103.82227
821678,678,1.40573,103.90862
823679,679,1.4064,103.90881
823678,678,1.40621,103.90937
822676,676,1.40501,103.9104
822677,677,1.40536,103.90952
311035,35,1.33489,103.85461
162120,120,1.28345,103.82747
551550,550,1.37256,103.87
751406,406,1.45274,103.81725
731426,426,1.42666,103.77366
511216,216,1.36833,103.9612
200638,638,1.30723,103.85535
522864,864,1.35491,103.93513
601063,63,1.32117,103.73893
680165,165,1.38292,103.75394
731554,554,1.43255,103.79624
731883,883,1.44313,103.79104
733897,897,1.43631,103.79463
760347,347,1.42748,103.84257
751406,406,1.45274,103.81725
540266,266,1.382,103.89703
142084,84,1.30362,103.79978
540290,290,1.39647,103.89717
100090,90,1.27719,103.80726
121413,413,1.31153,103.7705
131002,2,1.30289,103.78369
131012,12,1.30478,103.78519
141129,129,1.29249,103.81431
732889,889,1.43781,103.7929
730820,820,1.44119,103.79015
730819,819,1.44113,103.79065
730837,837,1.44117,103.79157
730849,849,1.44131,103.79207
730850,850,1.44095,103.79208
730818,818,1.44166,103.78993
730816,816,1.44203,103.78991
730875,875,1.44253,103.78961
751365,365,1.44405,103.81703
752365,365,1.44396,103.81736
65244,441,1.356,103.73855
65144,441,1.35611,103.739
65044,441,1.35582,103.73892
65344,441,1.35557,103.7387
544202,202,1.38746,103.89331
551223,223,1.35785,103.87114
543202,202,1.38753,103.89297
542200,200,1.38707,103.89274
670472,472,1.38791,103.77257
543210,210,1.38424,103.89954
543209,209,1.38399,103.89917
540209,209,1.38393,103.89844
542209,209,1.38381,103.89881
763677,677,1.42203,103.84206
760677,677,1.42178,103.84328
560547,547,1.37421,103.85821
731889,889,1.43756,103.79332
731691,691,1.4403,103.80666
732691,691,1.4403,103.80589
733691,691,1.43981,103.80604
734691,691,1.43952,103.80569
730692,692,1.43962,103.80543
511561,561,1.3672,103.95132
511500,500,1.37641,103.9456
540200,200,1.38766,103.89216
540325,325,1.39361,103.89148
551238,238,1.35391,103.8686
555850,504,1.374,103.8757
520115,115,1.34319,103.95044
521354,354,1.35466,103.96219
520721,721,1.35992,103.93635
520725,725,1.35698,103.93533
520716,716,1.35939,103.93663
520701,701,1.35617,103.9368
520710,710,1.35892,103.93764
520733,733,1.35782,103.93387
520707,707,1.35765,103.93689
520731,731,1.35701,103.9341
760351,351,1.42643,103.84407
141169,169,1.29023,103.80297
142057,57,1.2927,103.81096
151129,129,1.2835,103.82335
161125,125,1.28309,103.82866
165002,2,1.28683,103.83329
166008,8,1.28699,103.82963
20081,814,1.30722,103.86181
211037,37,1.31609,103.8488
311018,18,1.33607,103.85658
65044,443,1.35614,103.73729
651241,241,1.35078,103.75527
820676,676,1.40535,103.91018
820677,677,1.40548,103.90934
820678,678,1.40608,103.90888
522136,136,1.34495,103.94562
520304,304,1.35213,103.95644
520333,333,1.35316,103.96104
550420,420,1.34915,103.87512
520858,858,1.35429,103.93759
530464,464,1.3725,103.89613
532471,471,1.37801,103.90107
531471,471,1.37815,103.90177
533470,470,1.37847,103.9008
600032,32,1.32184,103.73987
601021,21,1.32364,103.73973
601062,62,1.32156,103.73931
733787,787,1.44487,103.80117
761432,432,1.41931,103.84704
120380,380,1.31834,103.76757
120426,426,1.31158,103.76421
120443,443,1.31416,103.76386
120451,451,1.31248,103.76548
121306,306,1.32124,103.76572
121423,423,1.30951,103.77022
730817,817,1.44188,103.7909
730848,848,1.44178,103.79176
730838,838,1.4419,103.79123
730847,847,1.44215,103.79173
65144,448,1.35287,103.74044
65244,448,1.35315,103.74085
120343,343,1.31791,103.77093
530455,455,1.37748,103.89543
530456,456,1.37717,103.8954
530457,457,1.37697,103.896
530458,458,1.37773,103.89625
530453,453,1.37848,103.89589
530452,452,1.37849,103.89631
760862,862,1.41718,103.83934
760861,861,1.41743,103.83956
760116,116,1.43503,103.82813
760113,113,1.43514,103.82887
760419,419,1.42379,103.8473
